25.0 , -56.17227630505778 , 270
25.0 , -50.63154898835697 , 270
25.0 , -49.82538461538461 , 270
25.0 , -47.71590263306729 , 270
25.0 , -46.18214606613598 , 270
25.0 , -47.317143464959386 , 270
25.0 , -47.61161157485261 , 270
25.0 , -47.01513463135928 , 270
25.0 , -47.601661111899006 , 270
25.0 , -46.86987028182426 , 270
25.0 , -47.33707098283932 , 270
25.0 , -45.485492364020914 , 270
25.0 , -46.665730038292445 , 270
25.0 , -46.62116189193023 , 270
25.0 , -47.27134382160848 , 270
25.0 , -46.629532636838846 , 270
25.0 , -45.75212117915805 , 270
25.0 , -46.30304312326101 , 270
25.0 , -45.481985986065524 , 270
25.0 , -45.77637670441883 , 270
25.0 , -46.350062524496536 , 270
25.0 , -46.93950579451749 , 270
25.0 , -45.92660995992243 , 270
25.0 , -46.15834320346469 , 270
25.0 , -47.08526086739404 , 270
25.0 , -46.39050226119906 , 270
25.0 , -46.627334898438306 , 270
25.0 , -46.81933244870879 , 270
25.0 , -46.73239394317342 , 270
25.0 , -45.31553407118461 , 270
25.0 , -46.31220182504992 , 270
25.0 , -46.23261139655129 , 270
25.0 , -46.01789360515468 , 270
25.0 , -46.07345095040907 , 270
25.0 , -46.00209988908804 , 270
25.0 , -48.05571904694369 , 270
25.0 , -46.10902835464067 , 270
25.0 , -47.79840369416492 , 270
25.0 , -46.13037352436896 , 270
25.0 , -45.84163720444921 , 270
25.0 , -47.50586840248897 , 0.0
25.0 , -47.40034175018914 , 0.0
25.0 , -47.25639088640648 , 0.0
25.0 , -48.37280777865638 , 0.0
25.0 , -47.8676070874585 , 0.0
25.0 , -48.608522673433065 , 0.0
25.0 , -48.41864944150415 , 0.0
25.0 , -48.17827041733253 , 0.0
25.0 , -48.386514233895774 , 0.0
25.0 , -48.759807967992316 , 0.0
25.0 , -48.23350442351082 , 0.0
25.0 , -48.42896006736404 , 0.0
25.0 , -47.854061590073094 , 0.0
25.0 , -47.992676923473994 , 0.0
25.0 , -48.32547006782227 , 0.0
25.0 , -48.314266932119665 , 0.0
25.0 , -48.585839338696175 , 0.0
25.0 , -47.792919669348095 , 0.0
25.0 , -48.66803409758907 , 0.0
25.0 , -48.53172315653684 , 0.0
25.0 , -47.622861558910955 , 0.0
25.0 , -47.99745441590828 , 0.0
25.0 , -48.51961577579242 , 0.0
25.0 , -48.06733198917655 , 0.0
25.0 , -47.95199316499621 , 0.0
25.0 , -47.887233022486626 , 0.0
25.0 , -47.90463349960362 , 0.0
25.0 , -48.43780086344659 , 0.0
25.0 , -48.363167807486775 , 0.0
25.0 , -47.98537308247086 , 0.0
25.0 , -47.54394054684952 , 0.0
25.0 , -47.88162901467025 , 0.0
25.0 , -48.06815453942451 , 0.0
25.0 , -48.884444559155334 , 0.0
25.0 , -48.5099687421922 , 0.0
25.0 , -47.852704444158775 , 0.0
25.0 , -48.518277307594246 , 0.0
25.0 , -47.978453633986916 , 0.0
25.0 , -48.88078302089232 , 0.0
25.0 , -47.97667519512906 , 0.0
35.35533905932738 , -44.52888886021117 , -45.0
35.35533905932738 , -45.31344187344588 , -45.0
35.35533905932738 , -47.13184439669807 , -45.0
35.35533905932738 , -46.59396346876612 , -45.0
35.35533905932738 , -47.251190857616976 , -45.0
35.35533905932738 , -48.52505869143614 , -45.0
35.35533905932738 , -47.61027527453544 , -45.0
35.35533905932738 , -48.04123711340206 , -45.0
35.35533905932738 , -46.920097228793324 , -45.0
35.35533905932738 , -46.24560682356428 , -45.0
35.35533905932738 , -46.7753677310978 , -45.0
35.35533905932738 , -47.18032192246655 , -45.0
35.35533905932738 , -46.995938611366554 , -45.0
35.35533905932738 , -47.22543231993535 , -45.0
35.35533905932738 , -47.202202931216874 , -45.0
35.35533905932738 , -47.81859573766832 , -45.0
35.35533905932738 , -47.42885828812972 , -45.0
35.35533905932738 , -47.44700449166986 , -45.0
35.35533905932738 , -48.08585629715589 , -45.0
35.35533905932738 , -47.59379134489231 , -45.0
35.35533905932738 , -47.26530012734598 , -45.0
35.35533905932738 , -47.224879105318905 , -45.0
35.35533905932738 , -47.346117113337925 , -45.0
35.35533905932738 , -47.31198607060509 , -45.0
35.35533905932738 , -47.71558989926456 , -45.0
35.35533905932738 , -47.28782832659093 , -45.0
35.35533905932738 , -47.91873997121844 , -45.0
35.35533905932738 , -46.756142886949675 , -45.0
35.35533905932738 , -45.88354136177472 , -45.0
35.35533905932738 , -44.915166628882346 , -45.0
35.35533905932738 , -44.71543301100934 , -45.0
35.35533905932738 , -44.734844706415785 , -45.0
35.35533905932738 , -44.75293839341247 , -45.0
35.35533905932738 , -45.01823363668751 , -45.0
35.35533905932738 , -44.91846655999319 , -45.0
35.35533905932738 , -44.59204163437836 , -45.0
35.35533905932738 , -44.61182757392234 , -45.0
35.35533905932738 , -44.88179179535705 , -45.0
35.35533905932738 , -44.63309951996938 , -45.0
35.35533905932738 , -44.96690740680765 , -45.0
50.0 , -56.2145913471783 , 0.0
50.0 , -57.583777116781064 , 0.0
50.0 , -61.28635162216712 , 0.0
50.0 , -57.7720934760529 , 0.0
50.0 , -56.75980748741571 , 0.0
50.0 , -56.39711807815489 , 0.0
50.0 , -55.50076430910701 , 0.0
50.0 , -55.01392517882657 , 0.0
50.0 , -56.51912039698943 , 0.0
50.0 , -56.5654811311922 , 0.0
50.0 , -56.587562716213526 , 0.0
50.0 , -55.70692307692308 , 0.0
50.0 , -53.49925772710931 , 0.0
50.0 , -54.537846730011765 , 0.0
50.0 , -54.88619970819771 , 0.0
50.0 , -54.25344493212208 , 0.0
50.0 , -54.30101578323051 , 0.0
50.0 , -56.49254738336105 , 0.0
50.0 , -56.490521165785786 , 0.0
50.0 , -56.935922209615654 , 0.0
50.0 , -57.354615384615386 , 0.0
50.0 , -57.0140541825441 , 0.0
50.0 , -57.955653245284445 , 0.0
50.0 , -62.43461762613192 , 0.0
50.0 , -56.455896006925315 , 0.0
50.0 , -56.407088913426676 , 0.0
50.0 , -56.55333265285291 , 0.0
50.0 , -57.0622639583546 , 0.0
50.0 , -57.070415896152866 , 0.0
50.0 , -56.594770110299905 , 0.0
50.0 , -57.696183172496674 , 0.0
50.0 , -58.008367607431566 , 0.0
50.0 , -56.609567724007256 , 0.0
50.0 , -58.11976332249387 , 0.0
50.0 , -57.38632784779308 , 0.0
50.0 , -57.85498355507151 , 0.0
50.0 , -58.20721680958976 , 0.0
50.0 , -55.959166366172795 , 0.0
50.0 , -55.8794303951443 , 0.0
50.0 , -57.7550097364017 , 0.0
50.0 , -61.41308563846076 , 270
50.0 , -61.30593385512107 , 270
50.0 , -61.755446245381094 , 270
50.0 , -63.85121658361173 , 270
50.0 , -62.66012820822937 , 270
50.0 , -59.99358125798682 , 270
50.0 , -61.41267735020924 , 270
50.0 , -60.47656234169105 , 270
50.0 , -59.6764489544322 , 270
50.0 , -59.88025159110846 , 270
50.0 , -60.72966398526787 , 270
50.0 , -61.06229056060024 , 270
50.0 , -60.659810746747794 , 270
50.0 , -60.311867194926165 , 270
50.0 , -60.7330608385126 , 270
50.0 , -60.514953557211385 , 270
50.0 , -60.438718530494675 , 270
50.0 , -60.69517241728631 , 270
50.0 , -61.63117390519917 , 270
50.0 , -61.62736787307112 , 270
50.0 , -60.95411104722537 , 270
50.0 , -60.68642239196062 , 270
50.0 , -60.92805016890945 , 270
50.0 , -61.75744493098783 , 270
50.0 , -61.66277136330439 , 270
50.0 , -60.55962224005674 , 270
50.0 , -61.55271795287396 , 270
50.0 , -61.393573019693264 , 270
50.0 , -62.002045188936506 , 270
50.0 , -61.66437255932607 , 270
